,img_name,labels
7663,D__8be440e4221d1b9123625b281457c3d7.png,1
13662,vwg-0485-0006.png,3
13565,vwg-0442-0022.png,3
13500,vwg-0422-0023.png,3
3512,B__84e0f1359fc1bebfa447d5f9a8431c8b.png,-1
11700,ave-0511-0017.png,3
4612,B__f7de7293a74ee5679dd181a58e2d54b2.png,2
14559,vwg-0685-0002.png,3
5135,C__37ae32ba5737aad500af02f9c4ac807f.png,5
7459,D__6b66f84bee8913d30fb94679057b9ab1.png,1
10447,ave-0267-0004.png,3
9617,ave-0127-0015.png,3
473,A__2f296e25a8c98fa897c3872cd1c03592.png,7
639,A__432d8190682d0b02438dbd4404afc4c6.png,-1
15011,vwg-0784-0006.png,3
385,A__265fd1d2f9213f834d738474e401cd42.png,5
6323,C__c77cc4627c661292f60fc1de99d6f640.png,1
15335,vwg-0837-0020.png,3
13361,vwg-0375-0001.png,3
2371,B__05acb6686ac7111e75e7a33b13a85999.png,6
1964,A__d7ab74a8f3e556518d0c4c4f5e02a846.png,7
1344,A__92da8d06e835079036dc5c0d2864868b.png,6
15826,vwg-1114-0019.png,3
13141,vwg-0259-0003.png,3
604,A__3ea17e6a70de24c538894c233b000e65.png,6
57,A__042484958c35f4dd68c1e8f4e6baddca.png,1
7040,D__1facb7453eb8e3e340c23621032780f2.png,-1
13967,vwg-0587-0013.png,3
11203,ave-0342-0027.png,3
10328,ave-0255-0016.png,3
7458,D__6b5f4d8cdd0aeda4ce6c196129de8c48.png,2
16097,vwg-1231-0020.png,3
8973,Ta02202.png,0
1831,A__c7db82fd75de6960c8b181f6f61b82dc.png,1
3621,B__901fe590b5499582ebde91f03cc3c033.png,7
16261,vwg-1245-0007.png,3
16294,vwg-1248-0005.png,3
11738,ave-0516-0012.png,3
2040,A__dfc3283c7c500c3ed7f7f3a93b57927f.png,7
2128,A__eafb419b06f71a906443e057a6608197.png,6
10079,ave-0219-0026.png,3
269,A__1bbaebe04ba8b90dc7f8eca9c4a35bb8.png,1
1005,A__6b3686a9696f7a3c297911581f3898cf.png,5
4703,C__01a4c6fb9508cfd3fb06cb4d8769520d.png,1
13798,vwg-0546-0032.png,3
718,A__4c599426083408487255345885d445cf.png,7
16926,vwg-1313-0006.png,3
5710,C__8167df62c631ed478072c4082b9da571.png,1
4512,B__ef9f591642ae3764eac461f49dbd042c.png,1
1649,A__b30492fdc4b78e2eb0c8bf2fe4f56f27.png,6
2063,A__e269be891946b883e878e23e91aa7294.png,7
14118,vwg-0597-0009.png,3
5116,C__35cd0a4d3e446579e9459b414851dea7.png,1
10053,ave-0215-0003.png,3
658,A__45f4bd790c77d325703212492d757834.png,1
1858,A__cac09bdc2e048b98a11e693236f1f181.png,1
9590,ave-0125-0015.png,3
15807,vwg-0982-0014.png,3
10656,ave-0294-0008.png,3
15459,vwg-0854-0001.png,3
10354,ave-0258-0005.png,3
8275,Ta00810.png,0
15409,vwg-0846-0006.png,3
10332,ave-0255-0020.png,3
14449,vwg-0655-0007.png,3
12536,vwg-0055-0001.png,3
13730,vwg-0513-0009.png,3
10012,ave-0207-0014.png,3
829,A__57489cae06477496a47e4c00f60e8ed4.png,7
4552,B__f2d7d969799699b520248d7faebca3aa.png,1
16774,vwg-1294-0004.png,3
2933,B__46d75fc1aec6ff8561650fa870d133e5.png,1
15406,vwg-0845-0020.png,3
1844,A__c948056a0a2279ba39cb7c517ba75002.png,2
10955,ave-0320-0008.png,3
16223,vwg-1242-0004.png,3
13719,vwg-0509-0021.png,3
8996,Ta02223_6_8_17.png,0
134,A__0d1893de71ebad8bb1b0f3fab6bddbfe.png,1
4689,C__005c182362673db8f0d30a8df746a1b6.png,6
11562,ave-0466-0011.png,3
7467,D__6d37bb1d068f8e659ec3681154a4808d.png,7
9985,ave-0204-0006.png,3
11752,ave-0519-0006.png,3
6574,C__e5f1ec3094a5b3dc858288abc88ef3fc.png,6
11490,ave-0364-0038.png,3
3637,B__9216729fb8fca865fabaa0eec5325d95.png,6
15615,vwg-0903-0006.png,3
3934,B__b63040ebc872d74ef3cfb5d43c90cf00.png,5
4535,B__f15105e5061283d614913c209c1fa865.png,6
3279,B__6ab09d7c7d859743db3ebb8c4fd14e91.png,7
12270,vwg-0018-0022.png,3
3849,B__ab1afa9106991abd35408790029d3d7d.png,7
8456,Ta01347.png,0
13921,vwg-0586-0005.png,3
15621,vwg-0903-0015.png,3
1792,A__c4078aa141bb10b22d7891b1f6ec2776.png,7
5915,C__9a9bf0e2f5cca3ad0b6efd9ba3f9df7b.png,7
3275,B__6a854cfe427fc42cb2f1642e93077c76.png,2
11397,ave-0361-0003.png,3
3265,B__68f4e266091d1e92ace6bfab2ae34605.png,7
14248,vwg-0615-0058.png,3
12887,vwg-0151-0003.png,3
15229,vwg-0805-0009.png,3
8739,Ta01909.png,0
16148,vwg-1235-0008.png,3
2201,A__f39d2117bf3887407a429487b2bde0e1.png,6
3184,B__620537be18ff5f328224625899e8202c.png,7
11757,ave-0519-0011.png,3
5470,C__62b3531456ed6aae7dd55833d3512d1f.png,2
15625,vwg-0904-0013.png,3
7887,D__ae5dc2834c9170adee5a931283eb83c1.png,2
10292,ave-0250-0019.png,3
12559,vwg-0069-0003.png,3
6752,C__f6b3ac49e4879ff703305f2456f95386.png,5
6443,C__d4fcdc6766e113c2ad83367542959460.png,2
5875,C__966027e7a989b847fb8cdfb201ad69b9.png,7
15677,vwg-0928-0016.png,3
2217,A__f50142509b01955784ab02627324091e.png,1
2655,B__29524e7fa95d64b8c173c046577b019e.png,7
9247,ave-0049-0010.png,3
8426,Ta01282.png,0
5604,C__73c552920f356d240c984673ed6ad530.png,-1
10660,ave-0294-0012.png,3
12464,vwg-0045-0013.png,3
10530,ave-0278-0003.png,3
50,A__03b11211c9e80f398b302a721e2b95c9.png,6
12246,vwg-0010-0006.png,3
8687,Ta01807.png,0
9655,ave-0134-0002.png,3
16606,vwg-1276-0007.png,3
4872,C__15977a2fbd9a1a3a7c7a8d48f88a5f51.png,2
9117,Ta02350.png,0
8542,Ta01508.png,0
7325,D__5229fff2f63016814fcb29b8797feb97.png,6
648,A__44a7ddf31e5bac1cf7b00013c9b89fd4.png,7
8676,Ta01789.png,0
8006,Ta00041.png,0
13806,vwg-0547-0002.png,3
223,A__16c4604a4bf788ab4cf3178194c35507.png,1
3895,B__b0a8ac35afa5e073e959a90810c080be.png,6
16466,vwg-1263-0011.png,3
14690,vwg-0708-0014.png,3
8746,Ta01917_6_8_17.png,0
4607,B__f73963b1b18abcfaa8c6836af07506f3.png,6
6809,C__fbcdc472e2f5af37232f06982f254821.png,7
7090,D__280e6869696d4511f0e34dead1e500da.png,6
8368,Ta01120.png,0
15401,vwg-0845-0009.png,3
8469,Ta01369.png,0
2567,B__1d0a50150c4b074347126f07572b9efa.png,1
2643,B__28048a6c6a36b686377c1568ee808c65.png,5
16387,vwg-1256-0016.png,3
6246,C__bfc98a64c079b5e26067ad4d64748958.png,7
2823,B__3b55765de53004b4863da612f2498f2e.png,6
3496,B__833bd69563ace4a381bfefc84b17ad44.png,7
9602,ave-0126-0009.png,3
13889,vwg-0585-0012.png,3
13467,vwg-0417-0006.png,3
13229,vwg-0293-0003.png,3
4505,B__ef31a9d8d009f84a73cb163bc6f70aee.png,5
15431,vwg-0849-0014.png,3
9943,ave-0199-0002.png,3
4351,B__e009c819d8c0cc7a6b9c9f839dddcccb.png,7
12418,vwg-0036-0007.png,3
11224,ave-0345-0003.png,3
12106,ave-0586-0020.png,3
14736,vwg-0713-0003.png,3
11105,ave-0334-0007.png,3
15444,vwg-0852-0005.png,3
5169,C__3c42d82067ee976dcf741a602c76beb4.png,7
7962,D__bbbcc7e524261c019e903a8f1131fbee.png,7
10807,ave-0307-0011.png,3
9651,ave-0131-0016.png,3
16332,vwg-1253-0004.png,3
11170,ave-0341-0004.png,3
951,A__64358dc6d05263bbd8de26a8cabf98f1.png,2
797,A__536b2895dd477cb8f4c0e2881dbcdf94.png,6
11319,ave-0356-0015.png,3
16297,vwg-1248-0008.png,3
1827,A__c761734cd652b719b07ec3210b83f059.png,7
14291,vwg-0636-0014.png,3
16373,vwg-1256-0002.png,3
13557,vwg-0440-0009.png,3
12794,vwg-0137-0009.png,3
6585,C__e6e9b85de2f8b9b5e3a3b422119c0aba.png,5
3649,B__93a2c54d641c79592c0338ceec66dfb4.png,7
7129,D__304ba5cbffefd57939f09f774daf6c13.png,6
11571,ave-0466-0020.png,3
5256,C__471d41f1e1d17cf01619058ed0ed0919.png,7
13939,vwg-0586-0027.png,3
960,A__651d861bde95d73bc56a215c592398e2.png,6
13792,vwg-0537-0003.png,3
5296,C__4c24f81effa7a2bea1165d446d8e2620.png,1
15820,vwg-1114-0012.png,3
12118,ave-0588-0012.png,3
6030,C__a6de9b3a0cc3599f299fada648cc10bf.png,2
16242,vwg-1244-0005.png,3
13629,vwg-0466-0010.png,3
11869,ave-0540-0027.png,3
16478,vwg-1265-0006.png,3
811,A__558af5e57d5f8024a89212d817dec56c.png,7
3943,B__b70ed4bbb5cb37c91a578fa818bbe3cb.png,6
12647,vwg-0092-0003.png,3
8896,Ta02079_6_8_17.png,0
16469,vwg-1263-0014.png,3
5111,C__34322227d65afa793d31e440ce672a9e.png,1
10772,ave-0304-0004.png,3
8326,Ta00972.png,0
14019,vwg-0589-0031.png,3
2436,B__0d5832fcb99ddfe1d62c10112a948eeb.png,2
7225,D__4215c2b688f37fbe8fede97f42b111e7.png,-1
524,A__358a871f2081d8acdd81585601c63415.png,1
6779,C__f924d314b139a9bde5e168b03ec2dc63.png,1
5533,C__6bc494fe35da567ecc027f09d00f7b5d.png,2
6065,C__ab3ab81da49fee8eac878a6e6ef86758.png,4
6983,D__16f2985a94edde02e11c0497b28f8718.png,7
2660,B__2a1463148cbe9653b085ceadbb664162.png,2
6379,C__cdd9d0be531dfa61d685c846f70095b3.png,5
16263,vwg-1245-0010.png,3
16538,vwg-1270-0015.png,3
13167,vwg-0267-0005.png,3
3461,B__804eb2d8cb87d8a89847cb2da2057a0f.png,7
10879,ave-0314-0011.png,3
3944,B__b72440080c1760ae96ab1364ac4ad2bc.png,2
7505,D__725277764e04ccfe4fedeb5bbe5e6c43.png,-1
12171,ave-0605-0003.png,3
7347,D__555877aa6b04c756d4c023e23dcb97b9.png,6
12109,ave-0588-0003.png,3
9152,ave-0035-0014.png,3
10499,ave-0270-0007.png,3
13717,vwg-0509-0016.png,3
4305,B__dbe524c45d6b25db28f509fa5d09073a.png,6
9720,ave-0148-0001.png,3
8491,Ta01412.png,0
14954,vwg-0778-0014.png,3
6416,C__d190881d287d92666f6af0be4b8d048b.png,5
4637,B__fa3bafa5a47136ae11ebc4a807b55a04.png,5
1938,A__d4d134ddf31a420f16f612c19ef1df5c.png,7
11320,ave-0356-0017.png,3
8013,Ta00055.png,0
13863,vwg-0575-0023.png,3
440,A__2be7636e1f956d65fb33b7eb35bae9e1.png,1
1892,A__cdff2dd2723bbfe988e88693e2cc0300.png,6
9474,ave-0109-0004.png,3
10421,ave-0264-0017.png,3
12143,ave-0593-0015.png,3
5243,C__4594f25f69b4903bdfa5e056555ca513.png,2
4797,C__0d26195af55bdeca1abcf4c51374f847.png,6
9010,Ta02238_6_8_17.png,0
16069,vwg-1229-0003.png,3
7726,D__941ca85334d4b07c7ee858388112fb5d.png,6
8237,Ta00727.png,0
13881,vwg-0585-0004.png,3
7211,D__3f3cee0e0193ee91066e2e7acfb97e95.png,6
7313,D__4edd54015209a8f6062913cc50664528.png,7
11538,ave-0464-0008.png,3
13503,vwg-0422-0029.png,3
6641,C__ec0e0978b5bfd45ac635c9c2e1345034.png,7
5234,C__44c885118d1ab3a7bc68bca93a415b1a.png,7
3568,B__8b891ace24ff04c3302067c8a56283cf.png,6
2452,B__0ed420819913de17a8a86e0db4b56bc4.png,6
10709,ave-0299-0005.png,3
8794,Ta01965_6_8_17.png,0
16645,vwg-1280-0007.png,3
3006,B__4f4aa740dd0dacdb990818cac07df740.png,6
13357,vwg-0371-0012.png,3
2521,B__174b8d323626b4fe79dd1cc306387cf1.png,6
13993,vwg-0587-0048.png,3
12365,vwg-0028-0002.png,3
14989,vwg-0780-0017.png,3
13563,vwg-0442-0005.png,3
11809,ave-0526-0005.png,3
2503,B__152dd7c12f82f56fc7fb399a17c96aee.png,2
13317,vwg-0328-0011.png,3
14093,vwg-0593-0028.png,3
7967,D__bc3a1dcb505f408a6341cdcebcc2166a.png,7
16800,vwg-1299-0002.png,3
10255,ave-0249-0002.png,3
8998,Ta02224_6_8_17.png,0
13137,vwg-0258-0018.png,3
3376,B__775a9bdfe3393462ba888c5940f9afe3.png,6
5409,C__5c8337e81b3634a4842e9c5cbd3742c5.png,6
14626,vwg-0692-0020.png,3
10490,ave-0269-0017.png,3
11279,ave-0351-0004.png,3
2199,A__f381def4e08becb72774a574f289245f.png,6
12265,vwg-0018-0004.png,3
8550,Ta01523.png,0
14153,vwg-0608-0023.png,3
204,A__154117f40dfdce50a5d2fa35618b792e.png,7
16624,vwg-1278-0004.png,3
13988,vwg-0587-0037.png,3
11448,ave-0362-0035.png,3
1233,A__87006f6af6e4dc8e2d04c343ea29db36.png,-1
9844,ave-0181-0013.png,3
17028,vwg-1327-0010.png,3
10219,ave-0246-0019.png,3
4789,C__0c9f2ecb9e293e9c1d5327000e43c3cb.png,6
3819,B__a73796d93a3188fcb8cbfead7ad73f59.png,1
1841,A__c8e6fb78ff72067264f580f116220611.png,1
12168,ave-0596-0020.png,3
5531,C__6b948bd26bcf3483e99629fa1e2db37e.png,7
1835,A__c8587ca9c9be541ef639bc39835cd8f9.png,1
6964,D__13048ee3fa1d751f197e0ef9668920a8.png,7
5906,C__994bd27818fcd195168cb7da430f0f37.png,7
11823,ave-0526-0019.png,3
221,A__16c11ec86175b581c4f88c10e8077e97.png,1
8467,Ta01363.png,0
16892,vwg-1309-0009.png,3
11179,ave-0342-0003.png,3
3406,B__7a5b31fe40dedcbbff2259c7ff5d054a.png,-1
9697,ave-0140-0017.png,3
7102,D__2a707a946e704570d04e781a3620ff38.png,5
10112,ave-0225-0012.png,3
5775,C__89444f87d57ef0fa43f19a0948b786bb.png,1
15412,vwg-0846-0020.png,3
1153,A__7cec3c0a3d46ba82617a47d432acc252.png,1
1041,A__6f6c80deee8b092a7054c7e83ab9ac0d.png,1
10699,ave-0298-0004.png,3
9972,ave-0202-0019.png,3
2019,A__dddc16b17065325301350a416beb40ec.png,6
8192,Ta00543.png,0
4265,B__d80a020773b166e603f23033d07b47f0.png,-1
12941,vwg-0160-0004.png,3
14070,vwg-0590-0046.png,3
13048,vwg-0194-0012.png,3
4331,B__deaa2956853302f086fbf4bac1d3587c.png,7
4468,B__ebef235f56bff91beee47f69a2c1f806.png,6
2747,B__3368f90b961f89f972c795c657dcb4ce.png,7
9110,Ta02342_6_8_17.png,0
4963,C__210f12f8c1b62f03a774ac46766e0724.png,7
1372,A__961eb5ceadc5b74683d25dd62eee323e.png,7
15509,vwg-0860-0013.png,3
12393,vwg-0033-0012.png,3
13909,vwg-0585-0049.png,3
15945,vwg-1221-0008.png,3
10100,ave-0221-0028.png,3
4572,B__f4584cb2e9800d4ed747b5d169baa2c3.png,7
1772,A__c0fa8eaef8256de1f367d1628e87e7ae.png,1
9627,ave-0130-0003.png,3
5378,C__58e4c42cccde3854aad23a674274cad9.png,7
9137,ave-0007-0007.png,3
2831,B__3c16aa2558a59ac5edc5fbaffa368b7e.png,5
14964,vwg-0779-0007.png,3
12175,ave-0606-0005.png,3
15249,vwg-0815-0004.png,3
1571,A__ab9a80ce18ab7162db9a22326db9707d.png,2
12036,ave-0554-0010.png,3
9978,ave-0203-0011.png,3
13724,vwg-0510-0003.png,3
16455,vwg-1262-0011.png,3
13465,vwg-0417-0004.png,3
704,A__4a32d05100617b011afc7d637af03763.png,-1
8792,Ta01964_6_8_17.png,0
11365,ave-0358-0039.png,3
7137,D__31a9502e5986b491dc4fa7b56d24030a.png,7
8295,Ta00902.png,0
6728,C__f40497d7861d960372ea30b017458c1c.png,7
5968,C__a1552f9c33e3d1501fc4339c803b024a.png,1
8437,Ta01302.png,0
9314,ave-0063-0011.png,3
13285,vwg-0306-0001.png,3
10171,ave-0234-0017.png,3
15819,vwg-1114-0011.png,3
6482,C__db1faafc23fae1eb0af6081fbf74bbf8.png,7
628,A__42257736078972ded803cc8f5e4ee1e8.png,2
521,A__356dcd0d61b38c1cfddbd5b6d6d0d5da.png,-1
7344,D__551bf7a5cb5beba2e15ee08c609376d5.png,7
14622,vwg-0688-0039.png,3
13811,vwg-0547-0007.png,3
3421,B__7bdec6e5b9c9b287531a2cc6c62309d5.png,7
1655,A__b3f9bdfbeaf46602ca55d8434d793d4b.png,1
9954,ave-0199-0014.png,3
7228,D__42a8873c96f96160b9008a7228fc6503.png,1
15361,vwg-0839-0012.png,3
14071,vwg-0590-0047.png,3
12974,vwg-0173-0005.png,3
6039,C__a7c3fc2a57cf35978f6461effe453b15.png,4
11209,ave-0343-0006.png,3
614,A__3ff3f31f28a0ea0079c0eeefd7a04406.png,7
8371,Ta01125.png,0
13170,vwg-0267-0011.png,3
8611,Ta01640.png,0
1051,A__70a033a786a4ea1d52bbfdf033429c14.png,6
11508,ave-0405-0007.png,3
1534,A__a7bb0cc002a7bb5efbc3206593306281.png,7
10363,ave-0258-0015.png,3
13201,vwg-0285-0014.png,3
15489,vwg-0857-0009.png,3
9920,ave-0193-0019.png,3
16382,vwg-1256-0011.png,3
15651,vwg-0914-0010.png,3
8561,Ta01541.png,0
1884,A__cd77b702debfc43b7b436ee1810d9d65.png,-1
4734,C__054e7c4325df43fd1a697d39716f1044.png,2
7265,D__47e8b77fed02ed45afcb410c3f906aae.png,7
1448,A__9e3844cee58180c490656afc66fda0a0.png,5
4159,B__cd29a691d51eebe27ee2ea3b55d1b65b.png,-1
6998,D__19406915f0e9425edc6f62a1607b13f4.png,5
11555,ave-0466-0004.png,3
1083,A__74a727218f6a905f1c2008e055bb6dbf.png,1
4003,B__bd1a1122764aa0f2d10126e1100314b8.png,1
2325,B__0082910d32c152899f93ce49a7ad5732.png,6
320,A__20aa534b39f47fb9eabd0f4bae628f7c.png,-1
9707,ave-0144-0006.png,3
3662,B__94b9e045b3bd50fc05f6fa4b275f26ae.png,7
12656,vwg-0092-0017.png,3
4119,B__c9c504c132b97873756e0c0ec855b391.png,1
9127,Ta02365.png,0
12433,vwg-0038-0002.png,3
5951,C__9eac827cb70f7784df04dda7b722d28e.png,6
9136,ave-0007-0000.png,3
8336,Ta01009.png,0
8664,Ta01762.png,0
3457,B__7ff9224de712dc2ebaae11bd07a9ec1e.png,1
2108,A__e90b2a3277b7f2ce3bb16d0fb9ae177d.png,2
5198,C__3f9507b03e84fa0dc0be381a704e1d37.png,2
11828,ave-0527-0008.png,3
12488,vwg-0049-0008.png,3
10885,ave-0315-0007.png,3
9629,ave-0130-0005.png,3
3181,B__61da1a300b91faeedede6fa0c9c50cc9.png,7
12322,vwg-0022-0024.png,3
4804,C__0ea1ccdea86a4826edd15da5adf33632.png,1
2632,B__25b4bb745551f35129d0059f5ae54bc6.png,1
3144,B__5e495c57dcc2b80e5aca77c1871bb697.png,1
4383,B__e347777788ec6a6a5d8a9ef94ebdd67a.png,7
531,A__35f9e9bdd5a5dca3e18286dce3cd0790.png,2
7245,D__453ee03daa11af398b4ef27667393cba.png,6
9017,Ta02248.png,0
4506,B__ef33d32ccba8defaf0d9e322c7a72d2a.png,6
82,A__0771d518504eb1e8f7e7a6d74d64e3aa.png,1
7692,D__8f34b6b19c7030d33b9508e1ee008eb3.png,7
16990,vwg-1322-0009.png,3
10362,ave-0258-0014.png,3
7725,D__93fcde7a3b2bd772000b969999978e76.png,1
396,A__26ed32a5a0273ce6d23d968d753b0969.png,7
3939,B__b6a40f91299175d6e6b87180c836e157.png,7
11736,ave-0516-0010.png,3
9277,ave-0057-0002.png,3
3749,B__9ef3edc723652b6fc5564d40fbd15c69.png,7
9847,ave-0181-0016.png,3
952,A__644afa21516e241a75ed3f8a2d471dac.png,7
9939,ave-0197-0017.png,3
13163,vwg-0266-0018.png,3
12367,vwg-0028-0004.png,3
13098,vwg-0228-0009.png,3
8076,Ta00193.png,0
2565,B__1c8e693067491719a7de75e04b2839fd.png,7
5781,C__8a27d83c342f7b919e5382b1802fa488.png,7
16140,vwg-1234-0013.png,3
10015,ave-0207-0017.png,3
16535,vwg-1270-0012.png,3
3133,B__5ce996f05b625caa6fa63c2f36815d9a.png,1
9351,ave-0069-0001.png,3
7499,D__716d83c50820eb633f1bc5d6ff485e82.png,4
15450,vwg-0852-0012.png,3
117,A__0ae474fbac591c064dc34e53c4afd31d.png,6
7900,D__b0162378a2ac826e7350299adb0d531e.png,6
3301,B__6d28ee23a89ed68dd4f2302105dfacaf.png,6
6125,C__b127668e9d663099da0c65e47b9f47d1.png,6
12912,vwg-0154-0001.png,3
8658,Ta01749.png,0
15746,vwg-0966-0014.png,3
5118,C__35e3d89c8a6f66681737f60f64a50814.png,7
9967,ave-0202-0010.png,3
9752,ave-0153-0006.png,3
12749,vwg-0122-0002.png,3
2765,B__3504cc735d4c7751c79bfe01c25d3f03.png,7
3772,B__a15e32e34f79aa31121a6891d4b1f16c.png,2
1813,A__c64307c6176b1d227cc8c25c3cd48375.png,7
1891,A__cde33174368d5295a5d4acff0f2907a2.png,7
3552,B__88f822fc512264d62b74cccd1808b340.png,7
7255,D__46f772bf54394c8bcf73e743b37a2060.png,7
7187,D__3b9dc6f617c042bfd10ab4dc5dc880ad.png,1
10070,ave-0215-0020.png,3
14245,vwg-0615-0055.png,3
13273,vwg-0304-0012.png,3
2792,B__38fedfe7b889dc9ab1b7cb9718ec89cd.png,7
6235,C__be7511a1980e2a55c3d78b217f46fff3.png,1
1230,A__86a254b200b995956bbbbee4754c9e63.png,1
7601,D__830b42534df9ba8f346377273d6bfa76.png,1
7188,D__3ba2c7c202c68c8402f52c787b4f1060.png,7
7243,D__450ae2be12dcd3edf6bf36c56f745549.png,7
6716,C__f2e5c732b36c15cb8297d8c5e73f01c1.png,6
3177,B__612fc54b6bfacd22642211b8e6f9e7cf.png,1
4278,B__d9c4c53a2365f8a39b3bac46899ffaa7.png,5
7645,D__8907762de04c750863ce821bafa317fc.png,2
8787,Ta01959.png,0
8681,Ta01796.png,0
14222,vwg-0615-0030.png,3
8858,Ta02034_6_8_17.png,0
7691,D__8f20453099951e29874dfd2495180711.png,7
211,A__16231045f89260807d5ad3992c8474fe.png,6
5994,C__a39638b47811c4df5e9b66d7a603e310.png,1
3071,B__5651378227d0ab71a6359d1f3a3c23ce.png,7
14530,vwg-0682-0018.png,3
9424,ave-0079-0021.png,3
2504,B__1548195c73a5d2550fb9737672ccc638.png,2
11500,ave-0367-0002.png,3
1705,A__b92816c8535203e81c873ce27e5edfef.png,1
2111,A__e962336586b58b2a84fa38fc4636be5f.png,2
3333,B__718112507120cd35642591507febd6f1.png,6
827,A__56fe7445876cdf888569fffccfc5614e.png,2
12408,vwg-0035-0017.png,3
15183,vwg-0800-0007.png,3
15984,vwg-1223-0007.png,3
4075,B__c5236b96e762e2c780dd411d9c3d8636.png,-1
145,A__0df96129aa79478944c1a457662f8d55.png,1
9016,Ta02246_6_8_17.png,0
1332,A__9136a2063e6b09739eb56eb0540fb980.png,7
5780,C__89fd2ceab89d00649d612c77d0850373.png,1
15282,vwg-0829-0010.png,3
16232,vwg-1242-0013.png,3
12640,vwg-0091-0007.png,3
4691,C__00a9bc0cb4089e01faa94372c7c96f51.png,-1
14980,vwg-0779-0029.png,3
15462,vwg-0854-0014.png,3
11811,ave-0526-0007.png,3
14494,vwg-0681-0003.png,3
6292,C__c4997af51f7384e56f4082451599a6eb.png,1
3443,B__7eb1f50af269029179b367b774159766.png,7
4864,C__141c22c728c45f327224d56a3ecd2817.png,7
11201,ave-0342-0025.png,3
6785,C__f99d37c432d3565c70785cba0615be23.png,7
2959,B__4983c33551d997d601b9681753b92ef2.png,2
14427,vwg-0653-0013.png,3
12766,vwg-0133-0005.png,3
5790,C__8b339192e1b20b53a8391c7a2292fdad.png,2
1674,A__b667c528f599ff81e73b2c20d3b04334.png,7
8404,Ta01207.png,0
3534,B__871a660ada353f449b6285f62d0f7d3b.png,7
8522,Ta01470.png,0
1246,A__8861dd73595793f12c54f387ff7c7d11.png,5
6588,C__e72b2fbfd9ea9ea8370df084511d14fd.png,2
8189,Ta00538.png,0
14141,vwg-0608-0008.png,3
12070,ave-0571-0004.png,3
16885,vwg-1308-0012.png,3
7546,D__79b7a820bc8d847692c8a3edceddaaf8.png,-1
7075,D__24da29bea36d831ee9912ac5ef201e35.png,6
10264,ave-0249-0011.png,3
16028,vwg-1226-0012.png,3
7814,D__a27445109345caee9ae26193ae666648.png,6
11301,ave-0355-0011.png,3
5557,C__6e0f5287cfa82ea1a9b0e0c41b2f38f6.png,7
12675,vwg-0098-0003.png,3
470,A__2f1eceb5d0ab7cf7c6729d7aaceabbe0.png,1
206,A__15cabb9ac3e0693d6c562cd1c352f6eb.png,5
7267,D__4810808545b567a979ef7caefc736e07.png,1
1128,A__79f879222330c11fcf421c96b1162329.png,-1
9093,Ta02327.png,0
8750,Ta01920_6_8_17.png,0
7031,D__1e93d15ba0a8106a81e07763ea43c330.png,5
2876,B__406f27ee85156a04396b52e6119de380.png,2
3618,B__8fea0970d13e8bb159db661443d1e019.png,-1
6252,C__c0192bc774a8c66fed2b1e4bdc774f87.png,1
1316,A__8f143a3773588774d6bb21edb795ead2.png,2
2955,B__4905edd88a6eede7867b53cb28b11943.png,7
1255,A__891764870b974e2fc3b13830d61e3fc6.png,2
14284,vwg-0636-0006.png,3
16929,vwg-1314-0002.png,3
49,A__03699d4e33904f7d3abfacfa6007bac5.png,1
16592,vwg-1275-0008.png,3
9733,ave-0150-0006.png,3
10624,ave-0291-0015.png,3
4532,B__f1225e5d4250f4c64312b85a2428995a.png,2
5014,C__2741832391105983c2b7b75da5cea81e.png,7
407,A__282743fa1062857045de3f39aa76724d.png,1
12811,vwg-0140-0002.png,3
1603,A__ae60a4c604f362139ffd874d70608b4e.png,-1
13074,vwg-0221-0011.png,3
7366,D__59da0818c6697f1c176b8c9ad56cfc9a.png,7
7652,D__89bee34740efefd7b32bd2e48d4bb49a.png,7
11615,ave-0501-0012.png,3
7759,D__98fde629ca6d43bfc257ed2544487f6e.png,6
9957,ave-0199-0017.png,3
5855,C__93c9503917990782675879046ff5aa0d.png,1
2827,B__3bbaf848842cf4091cfcf92cac00c635.png,1
9347,ave-0067-0019.png,3
4114,B__c92dbef456b6ad7768a0a85939c2cc94.png,2
6102,C__aefc46af14b4935dae708f9e8c99abfa.png,1
4428,B__e7684c3539b60aecf0cf3f8a0bfb0124.png,7
1250,A__88d97fded741573f6338a443aa9887d8.png,6
13686,vwg-0500-0005.png,3
16972,vwg-1319-0008.png,3
11056,ave-0328-0007.png,3
27,A__01d3f21933f2fbeedb76aec58cc03d6f.png,4
9271,ave-0053-0006.png,3
5687,C__7e8f4a2bb61d7aff74edffe52e726882.png,6
6178,C__b776cb0497a59e9eac8a82cfe812c186.png,6
10979,ave-0323-0005.png,3
12616,vwg-0077-0020.png,3
11293,ave-0354-0008.png,3
11909,ave-0540-0067.png,3
9415,ave-0079-0005.png,3
2256,A__f8d4dc5ba865becd547813a324f554f9.png,1
15112,vwg-0793-0007.png,3
8805,Ta01977.png,0
5085,C__30b40b53eb0b8d966afb2e65f2d8c106.png,7
15754,vwg-0968-0004.png,3
87,A__07ac7c725eabfe87d23ebb634475c745.png,-1
3095,B__589070bb2ac51c62ba13d5279cc01edb.png,7
10723,ave-0300-0010.png,3
13046,vwg-0194-0010.png,3
8256,Ta00763.png,0
12816,vwg-0140-0011.png,3
10778,ave-0304-0010.png,3
